Ciclo,Departamento,Cultivo,Calendario,Año_EVA,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
Transitorio,Santander,Cilantro,Siembras,2022,17.75,5.92,11.83,5.92,5.92,11.83,4.09,4.09,12.26,12.26,4.09,4.09
Transitorio,Tolima,Cilantro,Siembras,2022,0.22,0.22,22.21,22.21,0.15,0.22,0,27.39,27.4,0,0,0
Transitorio,Valle del Cauca,Cilantro,Siembras,2022,5.78,9.44,11.36,10.81,7.95,4.79,7.05,10.32,13.19,8.7,6.5,4.13
Transitorio,Amazonas,Cilantro,Siembras,2022,12.5,0,12.5,12.5,0,12.5,12.5,0,12.5,12.5,0,12.5
Transitorio,Vichada,Cilantro,Siembras,2022,7.46,8.74,16.24,8.73,7.91,4.77,10.59,7.72,9.41,7.03,7.46,3.94
Transitorio,Nariño,Cimarrón,Cosechas,2022,17.48,16.91,0,3,19.68,7.86,5.43,7.86,7.59,6.15,3.99,4.05
Transitorio,Valle del Cauca,Cimarrón,Cosechas,2022,9.97,6.18,13.04,9.56,10.54,8.83,4.17,3.68,7.35,8.44,9.42,8.83
Transitorio,Nariño,Cimarrón,Siembras,2022,4.33,26.99,10.79,7.56,10.79,10.95,9.07,6.04,6.77,1.49,1.49,3.73
Transitorio,Valle del Cauca,Cimarrón,Siembras,2022,10.71,11.43,9.76,9.41,4.52,4.17,11.43,11.79,9.05,9.05,4.52,4.17
Permanente,Atlántico,Ciruela,Cosechas,2022,0,6.86,19.58,53.51,15.7,2.77,1.57,0,0,0,0,0
Permanente,Bolívar,Ciruela,Cosechas,2022,11.92,10.81,14.77,16.49,5.3,5.76,8.13,6.31,4.03,3.45,5.75,7.29
Permanente,Boyacá,Ciruela,Cosechas,2022,13.86,9.36,16.6,6.74,4.83,2.53,5.77,5.07,12.43,5.58,6.4,10.83
Permanente,Cundinamarca,Ciruela,Cosechas,2022,0,0,0,0,0,0,0,0,0,0,0,100
Permanente,Nariño,Ciruela,Cosechas,2022,0,10,10,10,10,10,10,10,10,10,10,0
Permanente,Norte de Santander,Ciruela,Cosechas,2022,2.35,8.95,5.87,5.87,6.59,6.59,13.65,14.19,10.02,10.56,8.75,6.59
Permanente,Tolima,Ciruela,Cosechas,2022,0,0,0,0,0,30,30,30,0,0,0,10
Permanente,Atlántico,Ciruela,Siembras,2022,0,0,0,0,50,50,0,0,0,0,0,0
Permanente,Bolívar,Ciruela,Siembras,2022,0.02,0.02,12,18.82,37.27,22.69,8.28,0.12,0.5,0.25,0.02,0.02
Permanente,Boyacá,Ciruela,Siembras,2022,0,0,11.29,30,34.34,8.22,16.15,0,0,0,0,0
Permanente,Cundinamarca,Ciruela,Siembras,2022,10,10,10,10,10,10,10,10,10,10,0,0
Permanente,Nariño,Ciruela,Siembras,2022,0.02,0.02,12,18.82,37.27,22.69,8.28,0.12,0.5,0.25,0.02,0.02
Permanente,Norte de Santander,Ciruela,Siembras,2022,0.44,0.44,16.91,15.1,31.59,0.44,0.44,8.73,19.03,5.12,0.88,0.88
Permanente,Tolima,Ciruela,Siembras,2022,0.02,0.02,12,18.82,37.27,22.69,8.28,0.12,0.5,0.25,0.02,0.02
Permanente,Antioquia,Cítricos,Cosechas,2022,6.78,13.09,17.13,11.3,10.33,24.74,4.53,4.25,3.88,2.5,0.9,0.57
Permanente,Magdalena,Cítricos,Cosechas,2022,0,10,50,30,10,0,0,0,0,0,0,0
Permanente,Antioquia,Cítricos,Siembras,2022,0,0.69,21.56,20.54,5.69,1.46,1.4,10.01,12.4,15.97,9.82,0.46
Permanente,Magdalena,Cítricos,Siembras,2022,68.53,31.47,0,0,0,0,0,0,0,0,0,0
Permanente,Antioquia,Coco,Cosechas,2022,14.8,5.03,5.1,5.1,5.07,5.12,5.12,5.07,5.07,9.88,14.93,19.71
Permanente,Atlántico,Coco,Cosechas,2022,7.5,0,13.06,5.56,13.06,0,13.06,5.56,13.06,5.56,13.06,10.56
Permanente,Bolívar,Coco,Cosechas,2022,7.23,9.32,6.27,8.41,7.97,7.86,6.4,6.4,7.52,13.39,7.97,11.28
Permanente,Cauca,Coco,Cosechas,2022,8.43,9.02,7.82,8.3,11.82,10.96,7.69,6.84,7.67,8.45,6.33,6.67
Permanente,Córdoba,Coco,Cosechas,2022,11.16,11.16,10.76,10.38,12.89,10.18,7.03,5.81,4.62,5,5.41,5.59
Permanente,Cundinamarca,Coco,Cosechas,2022,8.35,8.88,7.5,8.07,10.32,10.28,7.65,7.02,8.25,9.33,6.95,7.4
Permanente,Chocó,Coco,Cosechas,2022,8,8.05,8,8.26,8.05,8.05,8.05,8.05,8.05,8.05,9.59,9.81
Permanente,La guajira,Coco,Cosechas,2022,0,0,0,0,0,42.86,0,0,0,57.14,0,0
Permanente,Magdalena,Coco,Cosechas,2022,8.27,8.36,8.45,9.47,9.19,9,10.11,8.09,7.9,6.16,7.9,7.09
Permanente,Nariño,Coco,Cosechas,2022,5.12,7.28,4.24,6.81,15.4,8.89,8.44,7.68,16.73,7.79,5.8,5.81
Permanente,Santander,Coco,Cosechas,2022,8.43,9.02,7.82,8.3,11.82,10.96,7.69,6.84,7.67,8.45,6.33,6.67
Permanente,Sucre,Coco,Cosechas,2022,9.75,10.4,9.71,8.9,5.69,5.11,8.63,8.56,9.38,7.8,7.88,8.19
Permanente,Valle del Cauca,Coco,Cosechas,2022,10,10,10,10,10,10,10,10,5,5,5,5
Permanente,Antioquia,Coco,Siembras,2022,0,0,0,0,50,50,0,0,0,0,0,0
Permanente,Atlántico,Coco,Siembras,2022,6.54,7.93,4.76,7.38,25.22,10.88,9.19,10.66,4.22,3.75,4.83,4.64
Permanente,Bolívar,Coco,Siembras,2022,6.54,7.93,4.76,7.38,25.22,10.88,9.19,10.66,4.22,3.75,4.83,4.64
Permanente,Cauca,Coco,Siembras,2022,4.83,5.26,3.13,9.76,39.32,11.66,8,6.69,2.71,2.42,3.09,3.15
Permanente,Córdoba,Coco,Siembras,2022,0,0,0,4.44,63.31,18.35,13.91,0,0,0,0,0
Permanente,Cundinamarca,Coco,Siembras,2022,4.83,5.26,3.13,9.76,39.32,11.66,8,6.69,2.71,2.42,3.09,3.15
Permanente,Chocó,Coco,Siembras,2022,8.09,8.09,8.09,8.21,8.09,8.09,8.09,8.09,8.09,8.09,10,8.97
Permanente,La guajira,Coco,Siembras,2022,4.83,5.26,3.13,9.76,39.32,11.66,8,6.69,2.71,2.42,3.09,3.15
Permanente,Magdalena,Coco,Siembras,2022,75,25,0,0,0,0,0,0,0,0,0,0
Permanente,Nariño,Coco,Siembras,2022,5.83,18.53,4.93,4.59,4.7,12.95,15.07,32.37,0,0.46,0.34,0.23
Permanente,Santander,Coco,Siembras,2022,20,0,0,0,0,10,10,20,20,0,10,10
Permanente,Sucre,Coco,Siembras,2022,4.44,2.96,2.96,49.36,16.9,10.05,2.96,1.48,1.48,1.48,1.48,4.44
Permanente,Valle del Cauca,Coco,Siembras,2022,6.54,7.93,4.76,7.38,25.22,10.88,9.19,10.66,4.22,3.75,4.83,4.64
Permanente,Cauca,Maracuyá,Cosechas,2022,3.02,3.02,16.11,13.82,3.02,6.04,6.04,6.04,15.42,11.78,6.04,9.67
Permanente,"Archipiélago de San Andrés, Providencia y Santa Catalina",Maracuyá,Cosechas,2022,8.26,11.79,10.63,9.55,8.76,7.47,5.37,5.7,7.36,9.09,7.65,8.39
Transitorio,Antioquia,Col,Cosechas,2022,0,0,2.42,2.6,62.76,20.03,1.69,4.5,3.16,1.98,0.43,0.43
Transitorio,Atlántico,Col,Cosechas,2022,0,0,0,48.2,13.31,2.35,0,0,0,24.1,0,12.05
Transitorio,Magdalena,Col,Cosechas,2022,0,0,0,0,38.88,9.72,0,0,0,43.69,7.71,0
Transitorio,Sucre,Col,Cosechas,2022,0,0,0,0,0,0,15,20,25,20,10,10
Transitorio,Antioquia,Col,Siembras,2022,8.94,58.97,20.39,2.32,7.28,2.1,0,0,0,0,0,0
Transitorio,Atlántico,Col,Siembras,2022,53.81,3.9,0,0,0,0,21.14,0,10.57,0,0,10.57
Transitorio,Magdalena,Col,Siembras,2022,0,38.88,9.72,0,0,0,43.69,7.71,0,0,0,0
Transitorio,Sucre,Col,Siembras,2022,0,0,0,20,40,40,0,0,0,0,0,0
Transitorio,Antioquia,Coliflor,Cosechas,2022,7,3.39,9.47,3.46,7.46,7.46,7.46,7.46,8.17,13.82,12.2,12.66
Transitorio,Cauca,Coliflor,Cosechas,2022,7.5,10,10,7.5,7.5,7.5,7.5,10,10,7.5,7.5,7.5
Transitorio,Cundinamarca,Coliflor,Cosechas,2022,0.61,0.28,12.72,12.52,16.69,12.52,12.52,16.69,0.39,0.76,0.85,13.44
Transitorio,Nariño,Coliflor,Cosechas,2022,10.7,9,2.2,1.65,5.41,11.11,10.63,10.1,10.1,3.99,7.04,18.06
Transitorio,Norte de Santander,Coliflor,Cosechas,2022,9.96,19.92,9.96,13.28,4.98,4.98,4.98,6.64,6.64,4.98,6.85,6.85
Transitorio,Antioquia,Coliflor,Siembras,2022,8.72,8.14,10.08,10.08,8.14,4.85,8.99,7.87,10.08,7.87,5.66,9.54
Transitorio,Cauca,Coliflor,Siembras,2022,7.5,7.5,7.5,7.5,10,10,7.5,7.5,7.5,7.5,10,10
Transitorio,Cundinamarca,Coliflor,Siembras,2022,9.87,9.87,13.15,9.87,9.87,13.15,0.37,0.66,9.91,9.9,12.96,0.43
Transitorio,Nariño,Coliflor,Siembras,2022,5.13,8.66,10.07,10.07,9.8,6.27,3.07,1.65,8.43,16.81,9.97,10.07
Transitorio,Norte de Santander,Coliflor,Siembras,2022,6.32,6.32,6.32,8.42,8.42,6.32,8.68,8.68,8.68,11.58,11.58,8.68
Permanente,Caquetá,Copoazú,Cosechas,2022,20,15,0,0,5,10,20,15,0,0,5,10
Permanente,Amazonas,Copoazú,Cosechas,2022,0,0,50,0,0,0,0,0,0,50,0,0
Permanente,Guainía,Copoazú,Cosechas,2022,1.33,0.99,11.49,0,0.33,21.77,1.32,1.02,21.15,11.48,28.46,0.66
Permanente,Caquetá,Copoazú,Siembras,2022,0,0,20,30,0,0,0,20,30,0,0,0
Permanente,Amazonas,Copoazú,Siembras,2022,0,0,20,30,0,0,0,20,30,0,0,0
Permanente,Guainía,Copoazú,Siembras,2022,0,0,20,30,0,0,0,20,30,0,0,0
Permanente,Putumayo,Cúrcuma,Cosechas,2022,0,0,0,0,0,0,25,0,0,0,37.5,37.5
Permanente,Putumayo,Cúrcuma,Siembras,2022,0,12.5,0,0,0,0,43.75,43.75,0,0,0,0
Permanente,Boyacá,Curuba,Cosechas,2022,2.59,1.81,14.8,1.15,14.58,1.04,15.64,2.08,26.28,2.05,15.37,2.6
Permanente,Cundinamarca,Curuba,Cosechas,2022,0,0,7.6,13.33,18.09,17.63,0.46,0.46,11.91,10.49,10.49,9.54
Permanente,Huila,Curuba,Cosechas,2022,10.1,5.96,8.41,15.85,5.96,3.72,10.1,5.96,8.41,15.85,5.96,3.72
Permanente,Nariño,Curuba,Cosechas,2022,17.55,11.51,10.29,10.29,5.47,5,10,3.96,4.71,10,6.22,5
Permanente,Norte de Santander,Curuba,Cosechas,2022,6.1,6.1,6,6,10.59,8.37,6.4,7.41,16.53,9.52,8.51,8.46
Permanente,Santander,Curuba,Cosechas,2022,0,0,0,0,0,0,45.49,4.51,0,42.49,3.76,3.76
Permanente,Valle del Cauca,Curuba,Cosechas,2022,0,0,22.36,0,0,0,0,0,22.36,22.11,27.64,5.53
Permanente,Boyacá,Curuba,Siembras,2022,1.36,7.21,25.92,25.92,5.17,7.21,5.17,5.85,10.34,3.27,2.59,0
Permanente,Cundinamarca,Curuba,Siembras,2022,0.64,11.87,17.49,20.29,0.64,10.94,20.29,16.55,0.64,0.64,0,0
Permanente,Huila,Curuba,Siembras,2022,0,0,0,25,25,0,0,0,25,25,0,0
Permanente,Nariño,Curuba,Siembras,2022,10,20,5,5,5,2,30,3,20,0,0,0
Permanente,Norte de Santander,Curuba,Siembras,2022,0,0,8.36,20,16.07,20.41,6.8,15.16,6.39,6.8,0,0
Permanente,Santander,Curuba,Siembras,2022,0,0,0,0,25,25,0,0,0,25,25,0
Permanente,Valle del Cauca,Curuba,Siembras,2022,0,0,25,25,25,25,0,0,0,0,0,0
Permanente,Boyacá,Dátil,Cosechas,2022,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33
Permanente,Boyacá,Dátil,Siembras,2022,7.14,8.75,14.35,16.03,13.43,6.99,6.95,5.84,6.29,6.85,4.98,2.41
Permanente,Boyacá,Durazno,Cosechas,2022,13.01,20.1,20.89,9.22,5,1.74,0.71,0.75,7.94,10.35,5.56,4.72
Permanente,Cundinamarca,Durazno,Cosechas,2022,1.48,5.1,19.97,19.96,1.18,10.68,13.93,11.8,6.96,2.59,2.26,4.1
Permanente,Huila,Durazno,Cosechas,2022,0,25,0,0,25,0,0,25,0,0,25,0
Permanente,Nariño,Durazno,Cosechas,2022,8.07,13.29,14.07,8.22,7.61,4.44,4.41,7.1,8.99,10.38,8.27,5.15
Permanente,Norte de Santander,Durazno,Cosechas,2022,5.52,5.71,8.12,6.31,8.38,7.59,7.59,8.75,11.46,12.87,9.52,8.16
Permanente,Santander,Durazno,Cosechas,2022,4.52,4.52,4.52,9.04,13.83,9.31,4.52,4.52,9.04,18.09,9.04,9.04
Permanente,Valle del Cauca,Durazno,Cosechas,2022,0,10,10.33,10,19.67,0,0,10,10.33,14.92,14.75,0
Permanente,Boyacá,Durazno,Siembras,2022,15.49,15.49,21.72,22.79,6.44,18.07,0,0,0,0,0,0
Permanente,Cundinamarca,Durazno,Siembras,2022,1.6,3.2,3.2,3.2,1.6,18.4,26.8,25.19,16.8,0,0,0
Permanente,Huila,Durazno,Siembras,2022,7.49,8.16,8.9,6.01,10.91,9.5,13.93,8.69,10.91,8.09,7.42,0
Permanente,Nariño,Durazno,Siembras,2022,3.69,4.34,17.64,17.48,9.02,12,11.9,11.01,7.43,2.89,2.6,0
Permanente,Norte de Santander,Durazno,Siembras,2022,0,0.34,21.29,20.51,6.73,17.04,6.02,23.37,4.7,0,0,0
Permanente,Santander,Durazno,Siembras,2022,0,0,0,0,50,50,0,0,0,0,0,0
Permanente,Valle del Cauca,Durazno,Siembras,2022,0,0,50,0,0,0,0,50,0,0,0,0
Transitorio,Caldas,Espárrago,Cosechas,2022,0,0,0,0,0,0,50,50,0,0,0,0
Transitorio,Caldas,Espárrago,Siembras,2022,0,0,50,50,0,0,0,0,0,0,0,0
Transitorio,Cauca,Espinaca,Cosechas,2022,10.06,10.01,13.92,7.22,8.72,6.84,6.86,8.67,7.38,7.5,6.31,6.52
Transitorio,Cundinamarca,Espinaca,Cosechas,2022,11.78,11.78,12.67,6.36,8.48,6.36,6.36,8.48,8.32,8.32,5.55,5.55
Transitorio,Norte de Santander,Espinaca,Cosechas,2022,10.81,13.51,12.84,4.05,8.11,10.14,12.16,4.05,4.05,4.05,8.11,8.11
Transitorio,Santander,Espinaca,Cosechas,2022,10.06,10.01,13.92,7.22,8.72,6.84,6.86,8.67,7.38,7.5,6.31,6.52
Transitorio,Cauca,Espinaca,Siembras,2022,7.86,7.97,10.3,8.03,8.05,10.48,6.99,6.94,7.61,7.29,9.19,9.29
Transitorio,Cundinamarca,Espinaca,Siembras,2022,8.02,8.02,10.69,8.02,8.02,10.69,6.98,6.98,6.99,6.98,9.3,9.31
Transitorio,Norte de Santander,Espinaca,Siembras,2022,2.5,5,10,12.5,15,5,5,5,10,10,17.5,2.5
Transitorio,Santander,Espinaca,Siembras,2022,7.86,7.97,10.3,8.03,8.05,10.48,6.99,6.94,7.61,7.29,9.19,9.29
Permanente,Boyacá,Feijoa,Cosechas,2022,3.57,6.12,18.05,16.92,14.82,20.7,5.04,1.74,5.25,4.15,1.81,1.83
Permanente,Caldas,Feijoa,Cosechas,2022,0,20,20,0,0,20,20,0,0,10,10,0
Permanente,Cundinamarca,Feijoa,Cosechas,2022,14,16,16,6,3,3,0,7,7,7,7,14
Permanente,Nariño,Feijoa,Cosechas,2022,5.19,6.01,15.25,14.38,13.01,25.6,6.88,1.93,3.08,4.21,2.17,2.29
Permanente,Santander,Feijoa,Cosechas,2022,0,0,50,0,0,0,0,0,0,50,0,0
Permanente,Boyacá,Feijoa,Siembras,2022,11.64,17.46,8.36,8.36,10.35,13.73,7.09,8.73,4.18,4.18,2.09,3.84
Permanente,Caldas,Feijoa,Siembras,2022,10.67,16,7.67,7.67,9.48,20.92,6.5,8,3.83,3.83,1.92,3.52
Permanente,Cundinamarca,Feijoa,Siembras,2022,0,0,24.19,3.25,24.19,0,24.19,0,24.19,0,0,0
Permanente,Nariño,Feijoa,Siembras,2022,10.39,15.59,8.44,7.48,10.21,19.06,7.3,7.79,4.71,3.74,1.87,3.43
Permanente,Santander,Feijoa,Siembras,2022,0,0,0,0,0,100,0,0,0,0,0,0
Permanente,Antioquia,Fique,Cosechas,2022,7.47,7.52,9.09,8.51,8.15,8.94,11.74,10.38,8.79,8.34,5.03,6.05
Permanente,Boyacá,Fique,Cosechas,2022,11.59,11.59,8.41,5,5,5,5,9.2,9.2,9.21,9.21,11.59
Permanente,Caldas,Fique,Cosechas,2022,20.95,1.9,1.9,1.9,12.63,13.16,1.89,25.58,2.21,1.58,11.58,4.74
Permanente,Cauca,Fique,Cosechas,2022,1.69,18.1,14.2,14.16,1.66,1.69,5.6,18.07,15.72,7.91,0.59,0.59
Permanente,Cundinamarca,Fique,Cosechas,2022,4.34,10.58,7.85,8.57,5.9,9.7,12.57,15.73,11.19,6.25,2.57,4.75
Permanente,La guajira,Fique,Cosechas,2022,4.34,10.58,7.85,8.57,5.9,9.7,12.57,15.73,11.19,6.25,2.57,4.75
Permanente,Nariño,Fique,Cosechas,2022,2.9,2.99,2.92,2.85,2.87,17.42,19.79,22.77,6.95,3.59,3.74,11.22
Permanente,Norte de Santander,Fique,Cosechas,2022,8,8,8,8,5,9,9,9,9,9,9,9
Permanente,Risaralda,Fique,Cosechas,2022,8,12,10,10,10,10,10,8,8,7,4,3
Permanente,Santander,Fique,Cosechas,2022,6.47,22.18,0,6.47,21.86,0.24,6.63,0,29.22,6.63,0.24,0.08
Permanente,Antioquia,Fique,Siembras,2022,37.42,37.42,1.99,4.65,9.26,9.26,0,0,0,0,0,0
Permanente,Boyacá,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Caldas,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Cauca,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Cundinamarca,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,La guajira,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Nariño,Fique,Siembras,2022,11.44,19.27,11.38,24.08,12.88,0,0.04,0.06,0.03,20.81,0,0
Permanente,Norte de Santander,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Risaralda,Fique,Siembras,2022,10.37,30.68,4.7,25.47,3.78,1.23,0.02,1.85,0.02,21.89,0,0
Permanente,Santander,Fique,Siembras,2022,0,50,0,0,0,0,0,50,0,0,0,0
Permanente,Cundinamarca,Frambuesa,Cosechas,2022,6.46,8.35,9.8,10.05,11.22,9.89,9.56,8.53,6.9,6.91,7,5.33
Permanente,Cundinamarca,Frambuesa,Siembras,2022,0,0,50,50,0,0,0,0,0,0,0,0
Permanente,Antioquia,Fresa,Cosechas,2022,9.26,9.25,7.49,6.94,8.69,8.74,8.79,8.79,7.03,6.98,8.74,9.31
Permanente,Boyacá,Fresa,Cosechas,2022,5.35,5.35,9.66,9.66,9.66,10,10,10,10,9.66,5.35,5.35
Permanente,Caldas,Fresa,Cosechas,2022,0,40,0,0,0,0,0,0,40,20,0,0
Permanente,Caquetá,Fresa,Cosechas,2022,7.38,8.67,8.66,8.72,9.76,9.29,9.28,9.15,7.59,7.72,7.85,5.94
Permanente,Cauca,Fresa,Cosechas,2022,6.44,6.44,7.56,7.56,6.44,13.9,11.29,10.17,10.25,6.89,6.52,6.52
Permanente,Cundinamarca,Fresa,Cosechas,2022,6.26,8.57,10.73,10.62,11.81,9.58,10.1,8.73,6.68,8.06,7.2,1.66
Permanente,Nariño,Fresa,Cosechas,2022,9.51,5.46,6.23,9.89,13.53,13.53,11.81,8.15,5.46,9.51,3.46,3.46
Permanente,Norte de Santander,Fresa,Cosechas,2022,4.95,9.28,9.28,7.42,8.03,7.12,7.12,11.07,11.1,9.55,8,7.09
Permanente,Risaralda,Fresa,Cosechas,2022,6.46,8.35,9.8,10.05,11.22,9.89,9.56,8.53,6.9,6.91,7,5.33
Permanente,Santander,Fresa,Cosechas,2022,7.38,8.67,8.66,8.72,9.76,9.29,9.28,9.15,7.59,7.72,7.85,5.94
Permanente,Tolima,Fresa,Cosechas,2022,10,5,5,10,10,10,10,10,10,10,0,10
Permanente,Valle del Cauca,Fresa,Cosechas,2022,6.51,9,9,9,9,9,9,9.15,9.2,7.16,7.01,7.01
Permanente,Antioquia,Fresa,Siembras,2022,8.01,10.12,10.54,9.7,7.19,7.19,7.19,9.85,9.09,6.93,6.68,7.51
Permanente,Boyacá,Fresa,Siembras,2022,0,0,0,0,40,40,10,10,0,0,0,0
Permanente,Caldas,Fresa,Siembras,2022,0,0,0,0,0,0,0,0,0,50,50,0
Permanente,Caquetá,Fresa,Siembras,2022,4.63,10.99,10.42,9.06,7.79,9.98,8.28,10.83,8.1,8.67,6.57,4.67
Permanente,Cauca,Fresa,Siembras,2022,0,0,0,0,0,50,50,0,0,0,0,0
Permanente,Cundinamarca,Fresa,Siembras,2022,0,9.34,11.3,11.15,14.42,18.26,11.49,13.54,6.42,3.5,0.29,0.29
Permanente,Nariño,Fresa,Siembras,2022,0,15.53,29.55,15.53,9.83,9.83,0,0,0,16.87,2.85,0
Permanente,Norte de Santander,Fresa,Siembras,2022,0,4.49,14.49,18.98,5.51,0,0,20,20,5.51,5.51,5.51
Permanente,Risaralda,Fresa,Siembras,2022,4.63,10.99,10.42,9.06,7.79,9.98,8.28,10.83,8.1,8.67,6.57,4.67
Permanente,Santander,Fresa,Siembras,2022,4.63,10.99,10.42,9.06,7.79,9.98,8.28,10.83,8.1,8.67,6.57,4.67
Permanente,Tolima,Fresa,Siembras,2022,3.36,11.46,12.12,10.19,10.83,11.93,9.09,9.45,6.39,6.62,5.15,3.41
Permanente,Valle del Cauca,Fresa,Siembras,2022,3.36,11.46,12.12,10.19,10.83,11.93,9.09,9.45,6.39,6.62,5.15,3.41
Transitorio,Antioquia,Fríjol,Cosechas,2022,10.97,7.69,5.86,3.61,5.45,11.87,11.97,9.62,7.52,7.06,7.38,10.99
Transitorio,Atlántico,Fríjol,Cosechas,2022,6.43,0.34,0,0.88,7.11,5.64,18.1,16.4,13.82,5.65,11.37,14.26
Transitorio,Bolívar,Fríjol,Cosechas,2022,5.25,10.94,1.01,0.4,0.05,7.75,25.5,22.03,2.33,4.65,7.14,12.94
Transitorio,Boyacá,Fríjol,Cosechas,2022,18.42,12.71,5.74,3.35,2.32,9.61,9.93,6.61,4.03,2.35,7.4,17.52
Transitorio,Caldas,Fríjol,Cosechas,2022,10.98,7.99,9.51,2.57,2.77,6.02,10.42,15.22,12.35,4.52,8.83,8.83
Transitorio,Caquetá,Fríjol,Cosechas,2022,4.05,2.02,1.64,2.73,2.73,8.18,10.91,10.91,8.18,5.46,21.87,21.33
Transitorio,Cauca,Fríjol,Cosechas,2022,16.51,8.9,5.48,2.27,2.69,6.65,12.91,9.54,9.54,3.93,10.79,10.81
Transitorio,Cesar,Fríjol,Cosechas,2022,13.39,11.75,4.34,0.07,2.8,5.44,14.74,14.22,5.38,5.01,10.62,12.24
Transitorio,Córdoba,Fríjol,Cosechas,2022,47.95,5.07,21.36,0.84,0,0,1.07,2.31,0.13,4.93,4.8,11.53
Transitorio,Cundinamarca,Fríjol,Cosechas,2022,24.95,14.69,1.74,0.43,12.71,6.93,1.3,1.8,1.21,2.27,7.93,24.05
Transitorio,Chocó,Fríjol,Cosechas,2022,0,0,0,4.08,8.16,8.16,8.16,16.33,16.33,18.37,14.29,6.12
Transitorio,Huila,Fríjol,Cosechas,2022,6.05,11.15,6.6,8.78,8.27,11.61,13.93,3.98,2.81,6.62,7.49,12.7
Transitorio,La guajira,Fríjol,Cosechas,2022,18.46,4.27,0.44,0,0,1.56,17.1,9.3,1.03,1.09,13.16,33.58
Transitorio,Magdalena,Fríjol,Cosechas,2022,0,0,0,19.9,19.45,8.44,0,0,23.91,23.51,4.8,0
Transitorio,Meta,Fríjol,Cosechas,2022,34.7,0,0,0,0,0,0,2.71,0,0,0,62.58
Transitorio,Nariño,Fríjol,Cosechas,2022,14.06,18.82,10.77,1.98,3.96,9.9,18.18,11.28,3.52,1.04,0.29,6.2
Transitorio,Norte de Santander,Fríjol,Cosechas,2022,14.95,11.46,12.67,3.3,3.64,5.86,14.69,12.87,2.21,2.47,7.66,8.23
Transitorio,Quindío,Fríjol,Cosechas,2022,27.01,5.77,4.39,4.79,3.87,2.78,1.73,1.99,2.66,26.45,1.15,17.41
Transitorio,Risaralda,Fríjol,Cosechas,2022,6.14,9.39,4.03,7.11,10.23,10.63,10.4,9.12,8.66,6.44,7.99,9.89
Transitorio,Santander,Fríjol,Cosechas,2022,10.11,2.82,4.97,2.48,2.53,18.91,13.3,10.58,3.41,2.36,9.05,19.49
Transitorio,Sucre,Fríjol,Cosechas,2022,5.6,16.24,35.56,0,0,0.39,3.23,12.34,10.83,2.41,3.76,9.64
Transitorio,Tolima,Fríjol,Cosechas,2022,7.13,7.08,5.21,1.18,6.38,13.11,22.1,21.14,2.35,2.17,3.83,8.32
Transitorio,Valle del Cauca,Fríjol,Cosechas,2022,12.24,4.7,4.35,4.47,8.68,11.98,13.21,9.04,7.11,8.65,7.31,8.27
Transitorio,Casanare,Fríjol,Cosechas,2022,0.68,0.52,0.27,0.16,41.74,23.86,26.25,0,0,0,2.61,3.92
Transitorio,Putumayo,Fríjol,Cosechas,2022,0,0,0,37.82,0,62.18,0,0,0,0,0,0
Transitorio,Amazonas,Fríjol,Cosechas,2022,11.04,11,6.45,3.92,5.46,11.08,14.52,10.04,4.58,4.91,6.2,10.8
Transitorio,Antioquia,Fríjol,Siembras,2022,5.54,9.95,19.74,15.57,6.24,3.05,6.75,9.13,10.43,8.2,3.18,2.25
Transitorio,Atlántico,Fríjol,Siembras,2022,1.03,2.27,4.39,30.64,11.09,14.13,9.39,17.23,4.41,4.52,0.75,0.15
Transitorio,Bolívar,Fríjol,Siembras,2022,0.61,0.28,0,27.46,30.66,0.17,0.58,16.11,20.69,1.61,1.44,0.4
Transitorio,Boyacá,Fríjol,Siembras,2022,2.39,7.83,17.36,9.37,1.97,0.95,9.69,23.93,18.7,6.53,1.09,0.2
Transitorio,Caldas,Fríjol,Siembras,2022,4.39,7,15.11,11.58,8.3,3.94,5.24,8.07,13.81,11.02,8.68,2.87
Transitorio,Caquetá,Fríjol,Siembras,2022,2.61,7.83,15.65,10.44,7.83,7.83,0,23.91,23.91,0,0,0
Transitorio,Cauca,Fríjol,Siembras,2022,8.77,14.19,15.96,6,2.28,0.79,11.07,10.74,12.87,13.92,3.39,0.02
Transitorio,Cesar,Fríjol,Siembras,2022,0,0.09,18.95,24.15,7.95,0,14.51,11.44,8.07,8.74,6.11,0
